prompt,answer,numeric_label
"premissa: Es una bogeria quedar nos aquí, quan I'avió caigui a I'aigua el millor lloc serà la cua.
hipòtesi: Sabem que tindrem un accident d'avió.
etiqueta: implicació
----
premissa: De les defuncions dels últims set dies, n'hi ha 6 a Madrid, 4 a Castella i Lleó i 3 a Euskadi, Castella-la Manxa i Astúries.
hipòtesi: Castella-La Manxa decreta el confinament perimetral.
etiqueta: neutre
----
premissa: Des del dimecres 15 de febrer les actuacions policials no han fet més que agreujar la situació i els esdeveniments d'ahir dia 20 són una prova.
hipòtesi: Des del dimecres 15 de febrer, la policia ha deixat d'actuar.
etiqueta: contradicció
----
premissa: Tres ceps plantats seguint tres tècniques diferents introdueixen el visitant en la dimensió productora de l'àrea empordanesa.
hipòtesi: Abans de plantar els ceps cal fer un estudi del sòl.
etiqueta:",neutre,1
"premissa: La família de Junqueras demana un habeas corpus perquè pugui ser dilluns a Estrasburg
hipòtesi: Junqueras podria ser a Estrasburg si li concedeixen l'habeas corpus
etiqueta: implicació
----
premissa: Durant el seu temps com a corresponsal també va contribuir regularment a la tertúlia ""The Big Story"" del canal ""Fox News"".
hipòtesi: Fox News  és un canal de notícies nord-americà, emetent per cable i satèl·lit.
etiqueta: neutre
----
premissa: El govern de Trípoli anuncia una ofensiva per a expulsar les forces d’Haftar de la perifèria de la capital
hipòtesi: El govern de Trípoli aprova l'ocupació d'algunes zones de la capital per part d'Haftar
etiqueta: contradicció
----
premissa: Aquestes jornades tenen com a principal objectiu difondre el programari lliure.
hipòtesi: A les sessions es presenten exclusivament programes creats per empreses.
etiqueta:",contradicció,2
"premissa: Es troba a Sud-amèrica: riu Uatumã al Brasil.
hipòtesi: brasil és un país sudamericà.
etiqueta: implicació
----
premissa: Crec que aquest es el motiu pel que han aparcat el projecte de les vegueríes.
hipòtesi: Una vegueria és el territori sobre el qual tenia potesta un veguer.
etiqueta: neutre
----
premissa: L'ajut per cada consistori depèn del nombre de socorristes contractats.
hipòtesi: Tots els ajuntaments reben el mateix ajut independentment de quants socorristes es contractin.
etiqueta: contradicció
----
premissa: Participants: joves d'origen immigrant entre 16 i 25 anys,
hipòtesi: Els joves d'entre 16 i 25 anys que hi participen han nascut en un altre país.
etiqueta:",implicació,0
"premissa: Els tres socis del Botànic es reuneixen per tancar el govern
hipòtesi: Els socis del Botànic governaran
etiqueta: implicació
----
premissa: La Plataforma, que divendres va convocar una concentració a Tortosa, ja té definida l'estratègia legal per denunciar el Pla Hidrològic del PP a Europa.
hipòtesi: Les denúncies han d'estar correctament formulades.
etiqueta: neutre
----
premissa: A la zona forestal hi ha masies, a partir de les quals s'obtenia el suro.
hipòtesi: De les masies de la zona forestal només en queden les runes.
etiqueta: contradicció
----
premissa: Una doble contradicció perquè Veneçuela és un país democràtic i en el socialisme és impossible que es donin dictadures, ha esgrimit.
hipòtesi: El règim polític de l'Estat veneçolà és la democràcia.
etiqueta:",implicació,0
"premissa: El PSOE estudia de presentar una moció de censura contra Rajoy
hipòtesi: Rajoy podria haver d'enfrontar-se a una moció de censura
etiqueta: implicació
----
premissa: Vic presenta l’exposició més important que s’ha fet fins ara sobre el bisbe Oliba
hipòtesi: El bisbe Oliba va néixer a Vic
etiqueta: neutre
----
premissa: El valor del bé ocupat o aprofitat es determina específicament de la manera següent:
hipòtesi: És impossible determinar el valor del bé ocupat o aprofitat.
etiqueta: contradicció
----
premissa: La plaça, que té uns 300 metres quadrats, està ubicada a l'antic pati de l'escola, un edifici que ara acull el local social del poble.
hipòtesi: L'antiga escola es va reconvertir en local social.
etiqueta:",implicació,0
"premissa: En canvi, el diumenge es va despertar amb un perfecte Garbí amb ratxes de fins a 19 nusos.
hipòtesi: Dissabte no feia un perfecte garbí.
etiqueta: implicació
----
premissa: El govern català impulsa una primera experiència de vot electrònic en les eleccions sindicals dels treballadors públics
hipòtesi: Els funcionaris convocats a votar el 25 d'octubre
etiqueta: neutre
----
premissa: La UE farà diumenge una cimera europea extraordinària sobre migració amb només vuit estats
hipòtesi: Tots els estats membres de la UE es reuniran diumenge per parlar sobre migració
etiqueta: contradicció
----
premissa: Les accions s'han multiplicat amb vista al judici contra el procés
hipòtesi: El judici contra el procés encara no ha començat.
etiqueta:",implicació,0
"premissa: Podem registra la moció de censura a Rajoy tot i no comptar amb els suports necessaris
hipòtesi: Rajoy continuarà com a president
etiqueta: implicació
----
premissa: Sánchez paga amb una foto el suport d’ERC a la investidura
hipòtesi: La investidura de Sánchez ha estat possible pel vot favorable d'ERC
etiqueta: neutre
----
premissa: Tenim, corn a element básic, l'Aeródrom Canudas, al voltant del qual s'agrupen els elements aeronáutics de Catalunya.
hipòtesi: L'Aeròdrom Canudas és irrellevant a Catalunya.
etiqueta: contradicció
----
premissa: Maragall avisa d’un possible acord entre el PSC i Ciutadans a la Diputació de Barcelona
hipòtesi: PSC es nega a pactar amb Ciutadans
etiqueta:",contradicció,2
"premissa: Només hi ha una cosa més perillosa que escriure d'orelles, fer B417ho en mala fe.
hipòtesi: Escriure segons el que t'han explicat és arriscat.
etiqueta: implicació
----
premissa: Aquell dia vam guarnir de llum, de color i de música el Bindu, i vam intentar donar un toc d'alegria i festivitat al local.
hipòtesi: El local guarnit de llum, de color i de música té un aforament per a més de 100 persones. 
etiqueta: neutre
----
premissa: Al vestíbul, l'atenció se centrava en la trobada entre Artur Mas i Mariano Rajoy, el principal element morbós de la jornada.
hipòtesi: La trobada entre Artur Mas i Mariano Rajoy a l'entrada va passar desapercebuda.
etiqueta: contradicció
----
premissa: L'esgotament moral i emocional dels cascos blancs és enorme.
hipòtesi: Cascos Blancs és una pel·lícula dirigida per Orlando Von Einsiedel.
etiqueta:",neutre,1
"premissa: Ambdues parts podran comptar amb la presència d'assessors en les deliberacions amb veu i sense vot.
hipòtesi: Els assessors poden prendre part activa en les deliberacions.
etiqueta: implicació
----
premissa: Una castanyada popular que se celebraria, evidentment el dia de Tots Sants, 1 de novembre a la Societat d'Unió Fraternal, la SUF.
hipòtesi: S'han pegat una bona castanya.
etiqueta: neutre
----
premissa: Andorra, Luxemburg o Finlàndia són els primers països d'Europa a haver completat abans d'hora l'apagada.
hipòtesi: Andorra, Luxemburg i Finlàndia seran els darrers països d'Europa a haver completat abans d'hora l'apagada.
etiqueta: contradicció
----
premissa: En aquesta ocasió, es van lliurar un total de 28 trofeus, 1 més que a l'any passat, corresponents a onze esports diferents.
hipòtesi: Hi ha pocs candidats per als trofeus esportius.
etiqueta:",neutre,1
"premissa: Gorina ha explicat que en aquesta ocasió ha decidit treballar amb quatre psicoanalistes molt propers a la seva mare per disseccionar el seu teatre.
hipòtesi: La mare es relacionada amb psicoanalistes.
etiqueta: implicació
----
premissa: Fa bastants anys des de la meva darrera visita i he vist el país molt canviat.
hipòtesi: Els canvis en la geografia d'un país atreuen els visitants de l'estranger.
etiqueta: neutre
----
premissa: No, tu amb ella i jo amb ell.
hipòtesi: D'acord, tu amb ella i jo amb ell.
etiqueta: contradicció
----
premissa: Riera demana que el Consell de la República s’acompanyi de mobilitzacions al Principat
hipòtesi: El desplegament de la República Catalana necessita suport social
etiqueta:",implicació,0
"premissa: Felipe VI s’aferra a la unitat d’Espanya per salvar la monarquia
hipòtesi: La unitat d'Espanya és l'única arma que té Felipe VI per salvar-se
etiqueta: implicació
----
premissa: El Macba cedeix la Capella de la Misericòrdia per al CAP Raval
hipòtesi: El Macba creu que construir el CAP Raval a les seves instal·lacions millorarà la seva imatge pública
etiqueta: neutre
----
premissa: Malgrat centenars d'anys d'activitat humana, molts boscos van romandre intactes fins a principis del.
hipòtesi: Molts boscos van romandre intactes perquè l'activitat humana va ser pràcticament nul·la durant centenars d'anys.
etiqueta: contradicció
----
premissa: És el diàmetre de l'orifici obtingut amb la broca.
hipòtesi: És el diàmetre del forat que s'ha fet amb la barrina.
etiqueta:",contradicció,2
"premissa: Els corms de diverses espècies del gènere es collien com un aliment important en les societats de caçadors-recol·lectors (per exemple en els Khoisans).
hipòtesi: Els caçadors-recol·lectors s'alimentaven directament de les plantes silvestres.
etiqueta: implicació
----
premissa: Els estudiants que han superat les proves de majors de 25 i 45 anys, són un 6,4% més, 881.
hipòtesi: La nota mitjana ha sigut inferior al 7. 
etiqueta: neutre
----
premissa: La capital era el poble de Panarwa a la serralada del mateix nom.
hipòtesi: Panarwa, la capital, es trobava al mig d'una planícia.
etiqueta: contradicció
----
premissa: Pel que he pogut conèixer, la tomba era bastant desconeguda per la ciutat.
hipòtesi: Pel que sé, tothom a la ciutat coneixia la tomba.
etiqueta:",contradicció,2
"premissa: Intentava atrapar los amb la mà, però era impossible.
hipòtesi: Atrapar-los amb la mà no era gaire efectiu.
etiqueta: implicació
----
premissa: De vins de pansa blanca, xarel·lo, cartoixà amb Sara Pérez
hipòtesi: Sara Pérez és una famosa enòloga
etiqueta: neutre
----
premissa: Aquesta entrada s'ha publicat en general, medi ambient, sostenibilitat el 30 gener 2014 per Albert Sanz.
hipòtesi: Aquesta entrada la va publicar Albert Sanz, el 30 de gener del 2014, només a sostenibilitat.
etiqueta: contradicció
----
premissa: La falta no justificada d'assistència a tres reunions consecutives o a cinc alternes, s'entendrà com a renúncia automàtica al càrrec amb efectes de vacant definitiva.
hipòtesi: Quan hi hagi una vacant definitiva, caldrà convocar un concurs de selecció.
etiqueta:",neutre,1
"premissa: Jack Ryan s'assembla més a Homeland que a les aventures cinematogràfiques del personatge, sense que això impliqui cap renúncia a la seva essència.
hipòtesi: Jack Ryan és el personatge protagonista de diverses pel·lícules cinematogràfiques.
etiqueta: implicació
----
premissa: I d'entrants, l'especialitat d'aquesta nit és el risotto de marisc.
hipòtesi: El risotto de marisc és una de les varietats d'aquest plat italià.
etiqueta: neutre
----
premissa: Només en circumstàncies molt especials és possible que, en un 14 d'abril del 1931, votis a l'Ajuntament i acabis proclamant la República.
hipòtesi: És impossible que, si és una votació a l'Ajuntament, proclamis la República.
etiqueta: contradicció
----
premissa: L'empresa alemanya fou fundada l'any 1876 per Andreas Brandstätter a Fürth, Baviera, i es dedicava a la producció de cadenats.
hipòtesi: L'empresa alemanya fou tancada l'any 1876 per Andreas Brandstätter a Fürth, Baviera, i es dedicava a la producció de cadenats.
etiqueta:",contradicció,2
"premissa: Un país culte, ha conclòs el conseller, ""es mira el futur amb més convicció i optimisme"".
hipòtesi: La cultura ens fa ser més optimistes i confiats.
etiqueta: implicació
----
premissa: Som una birra de barri, sorgida gràcies al suport de les cooperatives de consum i movimets alternatius arrelats al barri del Poblenou.
hipòtesi: M'hi jugo una birra que els borbons ja s'han vacunat.
etiqueta: neutre
----
premissa: Compromís es quedarà al grup mixt si no pot formar grup propi al congrés espanyol
hipòtesi: Compromís només contempla la opció de formar grup propi al congrés
etiqueta: contradicció
----
premissa: Les empreses de noves tecnologies de Girona guardonen Vicent Partal
hipòtesi: Vicent Partal rep un guardó
etiqueta:",implicació,0
"premissa: Les platges són de sorra finíssima, grans, no veus on acaben.
hipòtesi: A les platges s'hi poden fer passejades ben llargues.
etiqueta: implicació
----
premissa: Sí que es fan documentals, i és digne d'elogi.
hipòtesi: Els documentals de la 2 són molt interessants.
etiqueta: neutre
----
premissa: Amb més de 60.000 estudiants, disposa de 260 professors propis i uns 2.600 col·laboradors, a més de personal de gestió.
hipòtesi: Tots els professors són col·laboradors.
etiqueta: contradicció
----
premissa: El moviment de les Sardines es mobilitza per aturar l’extrema dreta a les urnes
hipòtesi: L'extrema dreta es mobilitza per acabar amb el moviment de les Sardines
etiqueta:",neutre,1
"premissa: El vídeo de la cançó amb una parella de jubilats en escenes de relacions sexuals explicites va ser boicotat per MTV.
hipòtesi: Al vídeo hi apareixien persones d'edat avançada mantenint relacions. 
etiqueta: implicació
----
premissa: El gong pot estar afinat o no, per la qual cosa, pot generar tant sons determinats com indeterminats.
hipòtesi: El gong és un instrument de percussió el nom del qual és d'origen malai.
etiqueta: neutre
----
premissa: La Banda de Música de la Unitat Muntada de la Guàrdia Urbana i la figura del patró dels animals encapçalaven la comitiva.
hipòtesi: Al davant de la comitiva hi anava la Banda de Música; i al darrera, Sant Antoni Abat, patró dels animals.
etiqueta: contradicció
----
premissa: Al segle XVIII la població s'abastava d'aigua mitjançant les fonts públiques, alimentades per les mines i els pous existents a les cases particulars.
hipòtesi: L'aigua de les fonts públiques acostumava a sortir fresqueta.
etiqueta:",neutre,1
